event_id,event_time,user_id,session_id,page_type,product_id,campaign_id,device,browser,session_duration_seconds
36768,2022-09-07T00:47:28,,session_29589,search,,,tablet,Edge,387
36769,2021-12-28T16:17:39,3890,session_22228,search,,,mobile,Firefox,1348
36770,2020-01-19T16:11:06,,session_45734,account,,,,,1337
36771,2021-07-04T18:05:01,,session_22907,home,,,tablet,Edge,847
36772,2021-05-01T03:34:51,,session_50241,account,,,tablet,Chrome,1077
36773,2020-04-22T23:46:55,,session_26374,category,,,mobile,Samsung Internet,1666
36774,2030-01-01T00:00:00,2618,session_91235,search,,,desktop,Firefox,1053
36775,2022-06-20T18:04:44,,session_58822,cart,,,desktop,Edge,870
36776,2020-02-19T16:44:39,,session_31126,checkout,,,mobile,Firefox,510
36777,2020-06-09T17:02:15,,session_74037,category,,,desktop,Chrome,773
36778,2020-03-20T04:37:27,2349,session_99727,category,,,tablet,Chrome,1010
36779,2022-01-27T06:09:26,,session_17598,account,,,desktop,Safari,1123
36780,2022-06-07T04:30:18,,session_61125,search,,,desktop,Samsung Internet,676
36781,2020-11-17T19:20:19,3907,session_32706,checkout,,,desktop,Firefox,1525
36782,2021-02-12T23:13:18,,session_50598,home,,,mobile,Edge,261
36783,2021-04-03T17:46:49,,session_49942,cart,,,tablet,Safari,655
36784,2021-02-01T20:15:27,3115,session_44668,product_detail,30,,desktop,Safari,1413
36785,2022-06-21T23:38:15,,session_30188,product_detail,18,,mobile,Chrome,917
36786,2023-12-13T04:54:47,,session_36253,product_detail,15,,tablet,Edge,1720
36787,2022-05-04T18:02:22,,session_72189,account,,,mobile,Samsung Internet,717
36788,2020-07-06T07:38:58,,session_3145,account,,,mobile,Edge,787
36789,2022-11-06T21:18:30,,session_6971,category,,,mobile,Chrome,1005
36790,2020-11-25T18:43:49,2173,session_17986,account,,,tablet,Samsung Internet,801
36791,2020-09-20T12:23:59,,session_74047,search,,,desktop,Samsung Internet,175
36792,2020-06-21T16:11:40,,session_84430,category,,,,,1227
36793,2023-07-17T12:35:28,4788,session_83172,account,,,mobile,Firefox,991
36794,2023-12-18T06:38:33,2386,session_26259,search,,,mobile,Edge,1251
36795,2020-10-11T03:08:35,,session_83613,home,,,tablet,Safari,612
36796,2022-07-20T10:03:53,49,session_26326,product_detail,6,833,tablet,Safari,898
36797,2021-06-18T20:06:12,,session_47980,checkout,,,desktop,Firefox,424
36798,2022-01-12T23:18:30,4940,session_29611,category,,,tablet,Edge,353
36799,2024-12-23T05:05:48,,session_85123,checkout,,,mobile,Safari,149
36800,2021-06-25T15:01:25,,session_87710,search,,,desktop,Edge,433
36801,2023-12-05T19:31:13,,session_50890,checkout,,,mobile,Samsung Internet,996
36802,2024-02-13T12:46:00,,session_81594,cart,,,mobile,Samsung Internet,572
36803,2021-10-25T00:26:40,3799,session_90119,search,,,tablet,Edge,1481
36804,2024-11-22T13:32:18,,session_24374,cart,,,mobile,Chrome,1789
36805,2022-11-11T18:35:01,4700,session_31162,category,,,mobile,Chrome,1453
36806,2023-04-02T12:19:08,644,session_170,product_detail,8,,tablet,Safari,577
36807,2021-09-23T04:37:50,3211,session_67628,account,,,mobile,Samsung Internet,1114
36808,2020-05-03T02:08:18,,session_94074,category,,,desktop,Safari,1435
36809,2024-04-23T15:48:10,4553,session_86900,account,,,mobile,Safari,1350
36810,2023-07-10T11:59:51,3061,session_91040,home,,,desktop,Samsung Internet,1506
36811,2022-08-20T07:09:07,3858,session_32134,account,,,mobile,Safari,782
36812,2023-04-03T10:10:44,,session_60872,account,,,tablet,Firefox,999
36813,2021-01-08T14:09:51,,session_87694,search,,,desktop,Samsung Internet,662
36814,2024-04-17T01:51:42,,session_37188,category,,,desktop,Safari,1381
36815,2020-08-07T06:47:35,,session_60708,home,,,desktop,Samsung Internet,1386
36816,2022-02-06T03:18:03,,session_56323,account,,,desktop,Safari,1657
36817,2021-03-21T14:29:48,,session_29131,checkout,,,desktop,Samsung Internet,1554
36818,2024-02-10T04:52:17,,session_78471,search,,,mobile,Chrome,77
36819,2023-11-20T07:44:27,,session_10416,search,,,desktop,Samsung Internet,856
36820,2021-02-28T04:16:17,,session_75234,home,,,desktop,Chrome,1483
36821,2023-10-06T12:46:11,,session_21019,cart,,,desktop,Chrome,1038
36822,2021-06-30T12:39:08,,session_31584,cart,,,desktop,Samsung Internet,1282
36823,2022-06-22T17:45:49,3466,session_18533,cart,,,mobile,Firefox,151
36824,2024-01-11T04:06:17,,session_78441,account,,,mobile,Edge,1366
36825,2021-02-12T00:50:36,,session_61561,account,,,mobile,Safari,822
36826,2023-11-05T03:07:03,,session_18232,cart,,,mobile,Samsung Internet,638
36827,2023-09-01T14:06:00,3346,session_16459,search,,,mobile,Firefox,228
36828,2021-11-06T00:01:49,,session_95922,checkout,,,tablet,Chrome,730
36829,2022-01-15T03:15:38,,session_2623,product_detail,56,623,mobile,Safari,1626
36830,2024-06-27T10:54:57,846,session_24182,checkout,,,mobile,Edge,1547
36831,2023-08-04T12:21:17,,session_56377,category,,,desktop,Safari,249
36832,2023-12-16T19:45:30,1725,session_70458,home,,,tablet,Chrome,166
36833,2021-10-22T06:27:45,,session_37894,category,,,tablet,Edge,1451
36834,2023-06-15T13:38:47,1463,session_94725,product_detail,32,,desktop,Firefox,1157
36835,2022-03-08T21:43:36,254,session_19280,cart,,,mobile,Chrome,1165
36836,2020-10-22T16:58:05,,session_61389,product_detail,5,,mobile,Safari,761
36837,2024-10-29T13:56:05,2747,session_97558,home,,,mobile,Safari,924
36838,2023-11-28T02:50:51,,session_84785,search,,,tablet,Chrome,546
36839,2021-07-29T23:18:16,,session_44297,category,,,tablet,Edge,780
36840,2024-05-12T08:34:10,,session_54860,category,,,mobile,Samsung Internet,1723
36841,2023-07-27T12:11:38,2409,session_71902,search,,,desktop,Samsung Internet,391
36842,2022-10-25T00:17:53,,session_26804,search,,,tablet,Chrome,1622
36843,2020-10-17T19:52:17,,session_23635,category,,,mobile,Samsung Internet,1261
36844,2021-07-28T10:26:16,,session_55318,account,,,tablet,Edge,-779
36845,2024-06-07T13:09:36,1365,session_83069,checkout,,,mobile,Chrome,696
36846,2022-06-02T00:59:05,,session_32029,cart,,,tablet,Firefox,1435
36847,2021-11-21T16:10:12,,session_2000,search,,,mobile,Samsung Internet,490
36848,2024-05-04T06:11:49,344,session_32047,checkout,,,tablet,Samsung Internet,889
36849,2020-04-01T12:22:27,,session_61937,category,,,mobile,Chrome,1676
36850,2021-11-21T17:09:52,,session_11701,category,,,,,813
36851,2021-04-27T19:03:15,,session_69746,search,,,mobile,Samsung Internet,1378
36852,2022-01-08T00:11:40,665,session_19213,product_detail,57,1255,mobile,Samsung Internet,1527
36853,2022-01-11T12:27:11,,session_32176,product_detail,30,81,mobile,Chrome,1437
36854,2022-08-10T16:36:28,3388,session_19,search,,,desktop,Samsung Internet,1598
36855,2024-09-17T10:18:00,1188,session_72193,product_detail,1,,tablet,Firefox,543
36856,2020-01-30T20:10:48,,session_27242,category,,,mobile,Samsung Internet,1205
36857,2030-01-01T00:00:00,,session_66474,account,,,tablet,Firefox,643
36858,2022-11-11T03:21:17,,session_92133,checkout,,,tablet,Edge,1677
36859,2021-06-14T05:37:54,,session_20922,product_detail,49,,tablet,Samsung Internet,817
36860,2020-12-19T17:25:45,,session_66480,cart,,,desktop,Edge,1067
36861,2024-06-15T17:12:12,,session_94572,account,,,mobile,Chrome,130
36862,2021-11-04T02:56:48,,session_74298,checkout,,,desktop,Edge,989
36863,2023-07-02T02:53:04,3653,session_55100,home,,,desktop,Chrome,1018
36864,2023-05-29T08:54:43,,session_76554,category,,,mobile,Safari,1374
36865,2020-05-02T05:32:29,,session_30981,home,,,tablet,Samsung Internet,1090
36866,2020-05-28T04:47:07,,session_39993,cart,,,tablet,Edge,958
36867,2024-06-22T17:14:23,1110,session_71408,home,,,desktop,Edge,1579
36868,2024-12-20T17:47:19,4191,session_54733,search,,,tablet,Safari,330
36869,2023-02-16T11:18:22,,session_94146,account,,,mobile,Safari,810
36870,2023-05-01T12:45:40,,session_43901,account,,,mobile,Samsung Internet,837
36871,2023-07-26T17:21:58,,session_29100,checkout,,,tablet,Samsung Internet,270
36872,2023-12-02T17:27:08,504,session_10487,home,,,desktop,Samsung Internet,89
36873,2024-07-03T07:33:11,3197,session_52350,home,,,mobile,Firefox,962
36874,2021-12-21T20:38:17,430,session_40266,search,,,desktop,Samsung Internet,732
36875,2021-01-23T08:59:16,,session_24834,product_detail,41,553,tablet,Edge,87
36876,2020-11-29T08:18:09,,session_47948,product_detail,46,494,desktop,Safari,1774
36877,2022-06-07T22:13:03,,session_2302,category,,,,,690
36878,2024-04-26T18:20:55,392,session_70962,home,,,tablet,Chrome,198
36879,2024-03-27T05:49:34,,session_3430,product_detail,28,790,tablet,Firefox,620
36880,2022-07-09T00:38:14,,session_97419,checkout,,,desktop,Safari,951
36881,2023-06-30T09:57:15,335,session_84796,search,,,tablet,Samsung Internet,271
36882,2022-05-24T11:51:29,,session_7946,search,,,tablet,Edge,1409
36883,2024-10-09T15:26:33,2970,session_22066,category,,,mobile,Safari,355
36884,2022-08-06T23:48:38,,session_35945,home,,,desktop,Safari,218
36885,2024-10-13T06:29:22,,session_62980,search,,,tablet,Firefox,226
36886,2020-01-31T05:56:23,,session_76294,checkout,,,mobile,Safari,397
36887,2022-02-11T00:20:22,,session_44298,account,,,tablet,Safari,469
36888,2024-07-29T03:39:11,2611,session_67821,account,,,desktop,Chrome,224
36889,2024-01-01T06:08:33,,session_80172,product_detail,24,,desktop,Safari,1187
36890,2023-04-05T14:17:52,,session_55189,home,,,desktop,Safari,1611
36891,2024-03-21T16:43:58,,session_72058,cart,,,desktop,Edge,1604
36892,2022-09-10T20:41:58,,session_34421,home,,,mobile,Safari,1330
36893,2023-03-30T09:39:56,,session_11434,home,,,tablet,Safari,1595
36894,2024-11-24T03:34:18,,session_46433,home,,,mobile,Firefox,689
36895,2022-07-09T18:23:19,,session_11212,home,,,desktop,Chrome,657
36896,2023-09-30T11:35:53,895,session_58400,cart,,,desktop,Safari,1300
36897,2020-09-03T00:08:04,,session_45299,account,,,tablet,Edge,1001
36898,2020-10-05T21:56:45,,session_96013,category,,,,,1548
36899,2023-02-02T04:04:48,3814,session_15518,product_detail,16,,mobile,Firefox,130
36900,2021-05-20T06:06:02,,session_8309,search,,,desktop,Chrome,1057
36901,2021-09-13T13:13:16,,session_80987,category,,,tablet,Safari,1452
36902,2020-11-04T00:31:44,,session_60143,checkout,,,mobile,Chrome,671
36903,2020-09-04T21:09:08,,session_43743,search,,,,,380
36904,2022-12-11T15:46:28,2457,session_64065,home,,,mobile,Chrome,1371
36905,2021-08-01T05:29:04,,session_19106,home,,,mobile,Chrome,1240
36906,2023-12-29T19:03:40,,session_16368,product_detail,7,,tablet,Edge,1269
36907,2022-11-11T01:35:13,,session_56759,search,,,mobile,Chrome,928
36908,2021-09-08T13:34:55,,session_91390,product_detail,20,,mobile,Chrome,1697
36909,2022-03-18T09:32:35,,session_39430,cart,,,tablet,Edge,420
36910,2024-02-04T06:52:31,353,session_51532,cart,,,tablet,Samsung Internet,541
36911,2024-11-29T22:36:24,,session_29725,account,,,desktop,Safari,1075
36912,2024-02-01T18:47:02,,session_17079,search,,,mobile,Samsung Internet,1187
36913,2022-10-08T08:45:50,3844,session_21918,home,,,tablet,Firefox,178
36914,2023-01-05T14:03:36,3465,session_39842,home,,,mobile,Edge,1343
36915,2024-04-25T17:20:42,1717,session_7887,product_detail,40,,desktop,Firefox,1520
36916,2020-07-14T09:14:14,,session_7891,product_detail,54,,tablet,Chrome,500
36917,2020-01-08T06:24:03,,session_54080,account,,,mobile,Chrome,385
36918,2020-01-30T21:51:23,,session_58376,home,,,desktop,Firefox,574
36919,2024-07-01T21:31:42,1019,session_47801,home,,,tablet,Samsung Internet,204
36920,2024-08-17T04:39:59,728,session_16763,search,,,desktop,Firefox,863
36921,2024-02-08T20:12:47,,session_87575,category,,,tablet,Edge,438
36922,2024-02-26T14:59:08,,session_20921,checkout,,,mobile,Firefox,309
36923,2020-01-19T09:26:27,,session_29633,product_detail,30,,desktop,Chrome,1491
36924,2022-02-01T20:24:02,,session_77913,cart,,,desktop,Safari,1298
36925,2024-03-05T05:39:28,,session_14366,search,,,desktop,Safari,325
36926,2020-08-28T14:20:23,,session_4962,cart,,,mobile,Edge,875
36927,2021-11-04T11:39:03,3518,session_93387,checkout,,,mobile,Safari,227
36928,2023-03-06T20:34:51,724,session_80629,home,,,tablet,Samsung Internet,953
36929,2021-05-08T13:15:58,,session_29155,cart,,,desktop,Samsung Internet,1707
36930,2024-12-05T21:31:39,,session_86932,home,,,tablet,Firefox,1177
36931,2023-01-08T08:41:51,,session_59248,search,,,desktop,Safari,246
36932,2021-04-19T19:21:40,2209,session_99330,home,,,tablet,Samsung Internet,1749
36933,2020-04-15T07:59:54,,session_43061,account,,,mobile,Safari,1366
36934,2030-01-01T00:00:00,606,session_19736,account,,,tablet,Chrome,358
36935,2020-04-13T17:40:36,3603,session_88080,cart,,,mobile,Firefox,1070
36936,2022-12-31T05:31:39,2749,session_28552,checkout,,,desktop,Edge,757
36937,2020-09-28T21:57:09,,session_25528,checkout,,,tablet,Samsung Internet,98
36938,2020-08-07T01:18:13,,session_33498,cart,,,desktop,Edge,1612
36939,2020-12-12T10:00:40,,session_64281,category,,,desktop,Samsung Internet,974
36940,2022-12-02T17:12:04,,session_23802,category,,,mobile,Samsung Internet,1109
36941,2022-04-06T08:08:12,473,session_47130,product_detail,58,,desktop,Samsung Internet,1015
36942,2023-03-04T13:28:01,,session_24773,account,,,tablet,Samsung Internet,990
36943,2021-12-26T03:17:30,,session_22134,home,,,desktop,Chrome,883
36944,2020-10-07T09:01:04,,session_67809,cart,,,tablet,Safari,832
36945,2020-11-06T03:26:05,,session_86268,product_detail,60,,,,1502
36946,2020-05-08T17:02:12,,session_90342,account,,,tablet,Samsung Internet,199
36947,2020-06-02T03:15:55,,session_61141,checkout,,,mobile,Firefox,622
36948,2024-10-05T02:11:28,,session_79673,home,,,tablet,Samsung Internet,1192
36949,2021-11-08T06:09:58,2178,session_99488,home,,,tablet,Samsung Internet,1562
36950,2021-08-26T18:30:45,,session_15362,product_detail,13,,mobile,Firefox,1311
36951,2023-12-14T20:49:13,1157,session_79674,home,,,desktop,Safari,696
36952,2020-09-18T02:26:55,,session_18783,cart,,,desktop,Chrome,1473
36953,2023-08-24T20:37:54,3312,session_10536,product_detail,16,,desktop,Chrome,503
36954,2023-11-29T20:07:58,291,session_40994,category,,,mobile,Edge,355
36955,2022-06-10T19:26:57,,session_59450,search,,,desktop,Samsung Internet,191
36956,2023-09-22T21:31:42,3953,session_42631,search,,,tablet,Chrome,1009
36957,2021-07-15T05:25:41,,session_53837,category,,,mobile,Edge,1477
36958,2022-03-24T08:51:48,,session_83976,product_detail,36,212,tablet,Firefox,1652
36959,2022-11-17T09:55:58,128,session_30860,home,,,mobile,Safari,1425
36960,2020-10-09T22:22:17,,session_17196,checkout,,,desktop,Safari,115
36961,2030-01-01T00:00:00,2092,session_64701,search,,,desktop,Chrome,1112
36962,2024-05-22T18:11:13,2276,session_92561,account,,,tablet,Edge,1150
36963,2022-09-01T04:10:49,4126,session_35416,product_detail,49,,mobile,Edge,1411
36964,2020-06-26T18:46:30,,session_36601,cart,,,,,315
36965,2023-11-28T07:36:51,,session_45149,product_detail,29,,mobile,Samsung Internet,514
36966,2023-10-09T08:22:46,,session_38704,category,,,desktop,Chrome,1195
36967,2020-07-26T09:45:59,,session_18172,cart,,,mobile,Edge,238
36968,2020-03-22T17:46:57,,session_3511,checkout,,,tablet,Firefox,1286
36969,2021-04-25T21:59:40,,session_55063,home,,,mobile,Chrome,1044
36970,2023-12-13T00:08:01,,session_14900,checkout,,,mobile,Chrome,1699
36971,2022-08-28T06:07:36,2935,session_14288,search,,,tablet,Chrome,1454
36972,2022-05-04T09:05:26,880,session_50851,category,,,desktop,Chrome,1756
36973,2021-07-05T17:36:21,,session_77043,cart,,,,,778
36974,2020-10-10T02:17:27,54,session_80494,search,,,mobile,Firefox,1683
36975,2021-04-23T09:41:00,,session_4141,product_detail,36,73,desktop,Edge,781
36976,2020-02-27T14:46:17,,session_94616,product_detail,59,,tablet,Edge,1066
36977,2023-10-27T02:37:27,1368,session_71425,product_detail,18,368,desktop,Chrome,1314
36978,2021-06-11T11:35:00,,session_28965,category,,,tablet,Samsung Internet,898
36979,2021-10-27T21:42:54,,session_52408,home,,,mobile,Samsung Internet,1194
36980,2023-02-05T11:56:48,,session_29358,cart,,,mobile,Samsung Internet,580
36981,2020-12-17T05:46:49,,session_96406,home,,,mobile,Samsung Internet,644
36982,2024-09-08T10:02:55,1605,session_66190,category,,,mobile,Safari,1066
36983,2022-12-31T15:55:15,,session_27301,account,,,desktop,Edge,533
36984,2023-09-30T05:40:49,,session_54755,home,,,mobile,Safari,822
36985,2024-05-14T21:04:48,,session_53880,category,,,tablet,Firefox,1602
36986,2023-06-08T16:03:28,1704,session_58058,product_detail,43,,tablet,Safari,747
36987,2022-07-12T21:59:58,,session_92968,cart,,,tablet,Firefox,1587
36988,2021-03-29T15:52:53,,session_36042,checkout,,,tablet,Firefox,1119
36989,2021-03-09T06:24:41,,session_67113,category,,,mobile,Samsung Internet,510
36990,2020-01-20T23:38:54,,session_91392,search,,,mobile,Edge,1376
36991,2023-07-05T21:24:57,,session_63459,checkout,,,desktop,Safari,1714
36992,2022-04-03T02:34:15,,session_25954,category,,,tablet,Samsung Internet,1080
36993,2020-05-07T04:54:25,,session_5161,home,,,mobile,Firefox,1384
36994,2022-03-19T12:32:18,,session_36023,search,,,tablet,Safari,1414
36995,2020-03-24T18:17:36,,session_33297,search,,,desktop,Chrome,1380
36996,2022-08-08T13:32:40,,session_43790,cart,,,mobile,Samsung Internet,929
36997,2024-02-10T06:36:31,,session_16361,home,,,tablet,Samsung Internet,1647
36998,2020-05-30T13:16:25,,session_34198,home,,,desktop,Samsung Internet,178
36999,2021-07-28T04:42:53,,session_7484,search,,,desktop,Firefox,1514
37000,2023-06-18T02:30:15,1871,session_58232,product_detail,55,,desktop,Chrome,684
37001,2023-09-23T01:10:01,1211,session_49835,account,,,tablet,Samsung Internet,282
37002,2022-02-17T07:36:49,,session_68369,product_detail,45,,desktop,Safari,1321
37003,2024-05-28T20:23:10,4333,session_5823,cart,,,tablet,Safari,592
37004,2021-12-11T06:29:43,,session_72229,search,,,desktop,Samsung Internet,1582
37005,2020-06-01T22:44:23,,session_10100,category,,,mobile,Firefox,456
37006,2023-04-28T23:26:53,,session_76395,account,,,mobile,Safari,431
37007,2024-10-26T06:41:01,3808,session_91410,account,,,desktop,Safari,656
37008,2021-12-28T22:40:14,,session_11517,cart,,,tablet,Edge,1209
37009,2024-01-11T07:55:32,,session_24471,category,,,desktop,Safari,635
37010,2023-01-07T01:50:43,,session_19654,home,,,desktop,Samsung Internet,1649
37011,2024-03-14T23:43:02,,session_84002,product_detail,26,,desktop,Samsung Internet,1763
37012,2021-08-19T03:20:11,,session_82175,cart,,,mobile,Samsung Internet,971
37013,2024-07-28T21:15:48,639,session_50415,cart,,,desktop,Firefox,1170
37014,2024-07-26T22:58:48,3626,session_58669,product_detail,4,56,,,642
37015,2024-10-20T05:07:29,4918,session_34967,account,,,desktop,Firefox,515
37016,2023-03-14T16:30:50,2709,session_72879,account,,,,,295
37017,2023-01-16T15:23:10,,session_54691,account,,,desktop,Firefox,214
37018,2024-09-16T08:26:28,2423,session_3815,category,,,desktop,Safari,1303
37019,2021-11-23T09:30:14,3208,session_68961,category,,,mobile,Edge,388
37020,2024-01-06T12:17:12,,session_49279,cart,,,desktop,Chrome,1507
37021,2020-12-09T06:24:57,,session_29281,product_detail,22,,tablet,Samsung Internet,921
37022,2024-08-28T01:56:24,4166,session_98030,cart,,,mobile,Safari,219
37023,2020-07-11T19:53:13,4382,session_31334,account,,,mobile,Edge,953
37024,2020-10-09T04:32:50,,session_19929,cart,,,mobile,Firefox,1460
37025,2020-12-24T03:03:21,,session_39327,cart,,,mobile,Edge,1734
37026,2021-05-09T20:38:27,568,session_42515,home,,,mobile,Firefox,1142
37027,2022-11-14T12:56:48,3374,session_55097,account,,,tablet,Edge,906
37028,2020-11-14T06:21:03,,session_61121,category,,,desktop,Edge,1092
37029,2022-12-07T23:06:46,1969,session_83303,category,,,desktop,Chrome,1342
37030,2021-09-05T06:05:30,,session_96780,product_detail,15,83,desktop,Firefox,572
37031,2021-09-05T19:27:49,,session_40598,category,,,mobile,Firefox,151
37032,2022-03-31T15:59:56,867,session_44386,account,,,tablet,Firefox,435
37033,2023-04-28T14:43:19,,session_29578,cart,,,tablet,Samsung Internet,1271
37034,2023-12-01T15:12:16,,session_74473,home,,,desktop,Chrome,571
37035,2023-02-16T03:50:38,,session_23961,home,,,mobile,Firefox,635
37036,2022-11-23T19:16:17,,session_28240,product_detail,44,,tablet,Firefox,550
37037,2023-10-27T16:02:26,757,session_52559,account,,,mobile,Edge,246
37038,2021-06-02T07:32:55,,session_62861,home,,,tablet,Firefox,1793
37039,2023-01-03T01:26:39,468,session_25952,product_detail,9,668,desktop,Edge,1296
37040,2020-12-26T15:08:12,,session_68873,account,,,mobile,Safari,1413
37041,2023-03-13T06:12:53,,session_94959,category,,,desktop,Samsung Internet,586
37042,2023-04-09T08:13:23,2145,session_96683,home,,,tablet,Firefox,1702
37043,2020-12-09T15:03:57,,session_29511,cart,,,mobile,Chrome,1793
37044,2021-10-26T13:23:49,,session_93932,checkout,,,mobile,Chrome,1270
37045,2022-06-22T08:24:20,,session_80608,home,,,mobile,Chrome,636
37046,2020-04-11T08:00:15,,session_39592,checkout,,,mobile,Edge,367
37047,2024-12-05T18:25:59,4904,session_12612,home,,,tablet,Samsung Internet,255
37048,2024-05-16T17:43:20,,session_90999,home,,,,,1734
37049,2022-11-10T22:22:02,,session_68780,category,,,desktop,Safari,1669
37050,2022-03-01T02:14:09,,session_87260,cart,,,desktop,Firefox,643
37051,2023-05-25T06:01:30,,session_86988,cart,,,desktop,Chrome,809
37052,2022-10-20T06:23:04,,session_91761,account,,,desktop,Edge,1752
37053,2022-03-06T04:59:17,,session_57014,category,,,desktop,Chrome,777
37054,2021-10-16T06:40:41,942,session_37695,category,,,mobile,Edge,541
37055,2030-01-01T00:00:00,,session_62062,search,,,tablet,Safari,1249
37056,2020-04-04T04:49:29,,session_12133,checkout,,,tablet,Samsung Internet,114
37057,2021-10-30T15:24:03,,session_37345,checkout,,,mobile,Safari,1359
37058,2023-01-15T23:34:58,3462,session_53758,checkout,,,mobile,Safari,278
37059,2024-02-24T22:15:12,,session_23870,product_detail,43,,desktop,Chrome,469
37060,2021-05-06T11:44:30,4451,session_66807,cart,,,tablet,Firefox,1280
37061,2024-04-13T14:33:20,3914,session_35003,product_detail,46,1299,tablet,Firefox,1098
37062,2020-11-07T00:24:06,,session_35076,account,,,desktop,Chrome,1005
37063,2023-10-31T05:11:50,,session_1221,cart,,,mobile,Firefox,294
37064,2024-06-03T10:05:10,3740,session_94350,category,,,mobile,Chrome,1503
37065,2020-08-03T20:15:38,,session_54844,home,,,tablet,Chrome,1215
37066,2021-06-29T15:34:43,,session_44334,cart,,,desktop,Edge,1391
37067,2021-05-28T19:47:11,192,session_47231,category,,,tablet,Safari,472
37068,2021-03-04T21:04:31,,session_78956,category,,,tablet,Chrome,889
37069,2021-08-26T17:58:07,,session_50957,cart,,,tablet,Chrome,1532
37070,2023-08-26T02:47:09,,session_1400,search,,,desktop,Chrome,1545
37071,2022-01-20T19:56:54,,session_23911,product_detail,7,,mobile,Edge,176
37072,2020-03-10T08:54:36,,session_76669,checkout,,,tablet,Samsung Internet,1140
37073,2023-04-12T22:59:48,3257,session_4011,product_detail,62,,tablet,Edge,558
37074,2021-03-17T05:00:29,,session_68855,cart,,,mobile,Chrome,434
37075,2023-04-16T16:25:55,,session_88521,account,,,mobile,Edge,1089
37076,2022-11-22T08:53:27,2581,session_17470,product_detail,25,,desktop,Edge,440
37077,2024-08-08T13:03:26,2482,session_27743,search,,,mobile,Samsung Internet,246
37078,2024-10-03T01:41:50,1649,session_17929,category,,,desktop,Chrome,1239
37079,2023-12-27T17:26:51,3445,session_12039,checkout,,,tablet,Samsung Internet,1282
37080,2030-01-01T00:00:00,,session_72426,search,,,mobile,Safari,1643
37081,2024-08-22T04:40:31,,session_73003,checkout,,,mobile,Chrome,1487
37082,2021-01-07T02:46:14,,session_47998,account,,,tablet,Safari,1749
37083,2023-07-17T16:04:12,432,session_26909,home,,,mobile,Chrome,583
37084,2022-11-25T19:43:31,,session_78986,product_detail,44,,mobile,Chrome,983
37085,2023-06-12T10:17:22,,session_44656,cart,,,tablet,Edge,126
37086,2020-04-20T10:54:08,,session_20967,checkout,,,mobile,Chrome,1283
37087,2021-08-16T02:18:15,,session_96282,product_detail,42,,desktop,Safari,1265
37088,2020-12-05T14:52:50,53,session_25511,checkout,,,mobile,Edge,321
37089,2023-01-19T15:53:51,,session_24842,product_detail,13,,desktop,Edge,774
37090,2021-05-25T11:17:42,,session_23800,search,,,desktop,Samsung Internet,1445
37091,2022-04-04T03:10:05,3565,session_30469,search,,,desktop,Samsung Internet,1552
37092,2020-03-19T07:21:12,,session_91188,checkout,,,mobile,Chrome,648
37093,2021-12-23T03:04:16,,session_28516,checkout,,,mobile,Edge,1443
37094,2022-06-13T02:36:34,,session_78850,search,,,desktop,Samsung Internet,321
37095,2022-10-03T16:57:11,,session_42075,cart,,,desktop,Chrome,1542
37096,2020-04-27T00:37:31,,session_70414,home,,,mobile,Samsung Internet,1189
37097,2024-08-21T05:10:09,,session_3146,category,,,desktop,Samsung Internet,1390
37098,2020-01-10T10:20:22,,session_68580,checkout,,,mobile,Edge,1025
37099,2020-07-26T13:34:14,,session_85836,checkout,,,mobile,Safari,1432
37100,2022-03-10T03:55:46,,session_94161,account,,,,,171
37101,2024-05-13T05:22:02,2930,session_80317,checkout,,,mobile,Edge,1611
37102,2023-05-06T14:22:15,3876,session_26412,category,,,desktop,Firefox,1737
37103,2023-08-13T05:29:47,,session_81649,account,,,desktop,Firefox,149
37104,2023-11-13T06:21:51,3253,session_38554,category,,,mobile,Firefox,548
37105,2022-03-27T02:02:05,3028,session_46330,home,,,desktop,Chrome,971
37106,2021-07-26T15:40:55,,session_2934,category,,,mobile,Samsung Internet,372
37107,2022-02-17T18:21:39,,session_98951,product_detail,13,1328,desktop,Safari,1034
37108,2020-11-16T04:09:01,,session_71706,cart,,,desktop,Firefox,735
37109,2021-09-26T19:15:02,,session_55349,category,,,mobile,Edge,210
37110,2022-12-02T03:27:17,3315,session_27511,checkout,,,tablet,Chrome,1762
37111,2020-05-04T08:57:43,,session_70582,home,,,mobile,Edge,512
37112,2023-01-25T15:41:13,,session_98107,account,,,desktop,Chrome,608
37113,2022-08-25T22:49:53,,session_49472,search,,,desktop,Samsung Internet,232
37114,2021-09-29T23:06:23,,session_6181,home,,,desktop,Safari,656
37115,2023-11-30T14:09:22,1063,session_40676,product_detail,8,,mobile,Safari,1003
37116,2020-11-18T23:56:04,,session_52343,checkout,,,desktop,Samsung Internet,874
37117,2021-09-28T08:09:03,,session_76102,home,,,desktop,Chrome,1040
37118,2020-01-02T11:55:19,,session_20747,checkout,,,tablet,Firefox,1058
37119,2023-08-04T18:12:10,332,session_70470,category,,,tablet,Firefox,1052
37120,2023-03-23T18:08:08,,session_70138,category,,,mobile,Firefox,512
37121,2022-07-30T19:14:23,,session_55360,home,,,tablet,Edge,614
37122,2023-01-09T21:53:57,,session_57175,product_detail,3,,desktop,Chrome,1341
37123,2022-02-10T10:44:04,,session_19015,cart,,,mobile,Chrome,1503
37124,2023-08-08T03:07:10,4206,session_84540,account,,,tablet,Samsung Internet,175
