transaction_id,user_id,product_id,transaction_date,quantity,price,subtotal,tax,shipping,discount,discount_code,total,payment_method,status,campaign_id,created_at
16258,4162,41,2024-10-30T00:00:00,1,394,394,31.52,0,0,,425.52,google_pay,completed,,2024-10-30T00:00:00
16259,4162,47,2022-09-13T00:00:00,1,122,251,20.08,0,0,,271.08,debit_card,completed,,2022-09-13T00:00:00
16259,4162,40,2022-09-13T00:00:00,1,129,251,20.08,0,0,,271.08,debit_card,completed,,2022-09-13T00:00:00
16260,4162,43,2024-12-27T00:00:00,1,450,1300,104.0,0,0,,1404.0,paypal,completed,1333,2024-12-27T00:00:00
16260,4162,41,2024-12-27T00:00:00,1,394,1300,104.0,0,0,,1404.0,paypal,completed,1333,2024-12-27T00:00:00
16260,4162,49,2024-12-27T00:00:00,1,58,1300,104.0,0,0,,1404.0,paypal,completed,1333,2024-12-27T00:00:00
16260,4162,51,2024-12-27T00:00:00,1,398,1300,104.0,0,0,,1404.0,paypal,completed,1333,2024-12-27T00:00:00
16261,4162,56,2023-03-22T00:00:00,1,27,27,2.16,8.0,0,,37.16,paypal,completed,,2023-03-22T00:00:00
16262,4162,7,2024-11-20T00:00:00,1,1411,1411,112.88,0,0,,1523.88,apple_pay,completed,,2024-11-20T00:00:00
16263,4162,16,2023-10-20T00:00:00,1,88,256,20.48,0,0,,276.48,apple_pay,completed,861,2023-10-20T00:00:00
16263,4162,22,2023-10-20T00:00:00,1,25,256,20.48,0,0,,276.48,apple_pay,completed,861,2023-10-20T00:00:00
16263,4162,13,2023-10-20T00:00:00,1,143,256,20.48,0,0,,276.48,apple_pay,completed,861,2023-10-20T00:00:00
16264,4164,34,2024-11-11T00:00:00,1,70,70,5.6,0,0,,75.6,,completed,,2024-11-11T00:00:00
16265,4164,9,2024-10-18T00:00:00,1,270,270,21.6,0,0,,291.6,debit_card,completed,1477,2024-10-18T00:00:00
16266,4165,51,2024-12-25T00:00:00,1,398,398,31.84,0,0,,429.84,apple_pay,completed,,2024-12-25T00:00:00
16267,4166,14,2023-07-02T00:00:00,1,150,150,12.0,0,0,,162.0,google_pay,completed,,2023-07-02T00:00:00
16268,4167,21,2024-03-13T00:00:00,1,143,143,11.44,0,0,,154.44,apple_pay,completed,,2024-03-13T00:00:00
16269,4167,40,2024-02-17T00:00:00,1,129,514,41.12,0,0,,555.12,credit_card,completed,954,2024-02-17T00:00:00
16269,4167,40,2024-02-17T00:00:00,1,129,514,41.12,0,0,,555.12,credit_card,completed,954,2024-02-17T00:00:00
16269,4167,13,2024-02-17T00:00:00,1,143,514,41.12,0,0,,555.12,credit_card,completed,954,2024-02-17T00:00:00
16269,4167,19,2024-02-17T00:00:00,1,113,514,41.12,0,0,,555.12,credit_card,completed,954,2024-02-17T00:00:00
16270,4167,48,2022-10-13T00:00:00,1,431,431,34.48,0,0,,465.48,debit_card,completed,,2022-10-13T00:00:00
16271,4168,33,2024-06-16T00:00:00,1,262,524,41.92,0,58.94,VIP15,506.97999999999996,paypal,completed,241,2024-06-16T00:00:00
16271,4168,33,2024-06-16T00:00:00,1,262,524,41.92,0,58.94,VIP15,506.97999999999996,paypal,completed,241,2024-06-16T00:00:00
16272,4168,44,2024-08-12T00:00:00,1,375,375,30.0,0,26.43,SAVE10,378.57,debit_card,completed,,2024-08-12T00:00:00
16273,4168,55,2024-09-20T00:00:00,1,37,74,5.92,0,0,,79.92,apple_pay,pending,,2024-09-20T00:00:00
16273,4168,55,2024-09-20T00:00:00,1,37,74,5.92,0,0,,79.92,apple_pay,pending,,2024-09-20T00:00:00
16274,4168,40,2024-10-15T00:00:00,1,129,129,10.32,0,0,,139.32,debit_card,completed,,2024-10-15T00:00:00
10545,4169,61,2024-09-04T00:00:00,1,25,25,2.0,8.0,0,,35.0,paypal,completed,,2024-09-04T00:00:00
16276,4169,27,2024-12-21T00:00:00,1,63,461,36.88,0,0,,497.88,paypal,completed,,2024-12-21T00:00:00
16276,4169,51,2024-12-21T00:00:00,1,398,461,36.88,0,0,,497.88,paypal,completed,,2024-12-21T00:00:00
16277,4169,31,2024-10-06T00:00:00,1,243,243,19.44,0,57.27,FLASH20,205.17,,completed,,2024-10-06T00:00:00
16278,4169,55,2024-12-08T00:00:00,1,37,449,35.92,0,0,,484.92,paypal,completed,104,2024-12-08T00:00:00
16278,4169,44,2024-12-08T00:00:00,1,375,449,35.92,0,0,,484.92,paypal,completed,104,2024-12-08T00:00:00
16278,4169,55,2024-12-08T00:00:00,1,37,449,35.92,0,0,,484.92,paypal,completed,104,2024-12-08T00:00:00
16279,4169,50,2024-09-10T00:00:00,1,327,583,46.64,0,0,,629.64,apple_pay,completed,,2024-09-10T00:00:00
16279,4169,6,2024-09-10T00:00:00,1,256,583,46.64,0,0,,629.64,apple_pay,completed,,2024-09-10T00:00:00
16280,4170,6,2024-06-22T00:00:00,1,256,256,20.48,0,0,,276.48,apple_pay,completed,,2024-06-22T00:00:00
16281,4170,45,2024-11-18T00:00:00,1,244,694,55.52,0,0,,749.52,paypal,completed,,2024-11-18T00:00:00
16281,4170,43,2024-11-18T00:00:00,1,450,694,55.52,0,0,,749.52,paypal,completed,,2024-11-18T00:00:00
16282,4171,15,2024-11-14T00:00:00,1,168,233,18.64,0,0,,251.64,debit_card,completed,,2024-11-14T00:00:00
16282,4171,23,2024-11-14T00:00:00,1,65,233,18.64,0,0,,251.64,debit_card,completed,,2024-11-14T00:00:00
16283,4171,24,2024-09-30T00:00:00,1,66,66,5.28,0,0,,71.28,credit_card,completed,1460,2024-09-30T00:00:00
16284,4171,53,2023-09-18T00:00:00,1,18,18,1.44,8.0,3.83,WELCOME,23.61,credit_card,completed,,2023-09-18T00:00:00
16285,4172,13,2024-11-28T00:00:00,1,143,143,11.44,0,0,,154.44,,completed,,2024-11-28T00:00:00
16286,4174,58,2024-04-07T00:00:00,1,38,38,3.04,8.0,4.33,SAVE10,44.71,apple_pay,completed,,2024-04-07T00:00:00
16287,4174,47,2023-04-28T00:00:00,1,122,879,70.32,0,0,,949.3199999999999,google_pay,completed,919,2023-04-28T00:00:00
16287,4174,30,2023-04-28T00:00:00,1,63,879,70.32,0,0,,949.3199999999999,google_pay,completed,919,2023-04-28T00:00:00
16287,4174,45,2023-04-28T00:00:00,1,244,879,70.32,0,0,,949.3199999999999,google_pay,completed,919,2023-04-28T00:00:00
16287,4174,43,2023-04-28T00:00:00,1,450,879,70.32,0,0,,949.3199999999999,google_pay,completed,919,2023-04-28T00:00:00
16288,4174,54,2024-10-11T00:00:00,1,12,245,19.6,0,0,,264.6,debit_card,completed,304,2024-10-11T00:00:00
16288,4174,56,2024-10-11T00:00:00,1,27,245,19.6,0,0,,264.6,debit_card,completed,304,2024-10-11T00:00:00
16288,4174,58,2024-10-11T00:00:00,1,38,245,19.6,0,0,,264.6,debit_card,completed,304,2024-10-11T00:00:00
16288,4174,15,2024-10-11T00:00:00,1,168,245,19.6,0,0,,264.6,debit_card,completed,304,2024-10-11T00:00:00
16289,4174,36,2022-03-11T00:00:00,1,53,192,15.36,0,0,,207.36,google_pay,completed,,2022-03-11T00:00:00
16289,4174,38,2022-03-11T00:00:00,1,139,192,15.36,0,0,,207.36,google_pay,completed,,2022-03-11T00:00:00
9462,4174,16,2023-05-29T00:00:00,1,88,397,31.76,0,0,,428.76,google_pay,completed,1127,2023-05-29T00:00:00
9462,4174,46,2023-05-29T00:00:00,1,309,397,31.76,0,0,,428.76,google_pay,completed,1127,2023-05-29T00:00:00
16291,4174,27,2024-07-21T00:00:00,1,63,835,66.8,0,0,,901.8,apple_pay,completed,346,2024-07-21T00:00:00
16291,4174,9,2024-07-21T00:00:00,1,270,835,66.8,0,0,,901.8,apple_pay,completed,346,2024-07-21T00:00:00
16291,4174,14,2024-07-21T00:00:00,1,150,835,66.8,0,0,,901.8,apple_pay,completed,346,2024-07-21T00:00:00
16291,4174,20,2024-07-21T00:00:00,1,67,835,66.8,0,0,,901.8,apple_pay,completed,346,2024-07-21T00:00:00
16291,4174,32,2024-07-21T00:00:00,1,285,835,66.8,0,0,,901.8,apple_pay,completed,346,2024-07-21T00:00:00
16292,4174,31,2022-10-23T00:00:00,1,243,243,19.44,0,0,,262.44,debit_card,completed,,2022-10-23T00:00:00
16293,4174,16,2021-08-07T00:00:00,1,88,712,56.96,0,0,,768.96,credit_card,completed,236,2021-08-07T00:00:00
16293,4174,19,2021-08-07T00:00:00,1,113,712,56.96,0,0,,768.96,credit_card,completed,236,2021-08-07T00:00:00
16293,4174,41,2021-08-07T00:00:00,1,394,712,56.96,0,0,,768.96,credit_card,completed,236,2021-08-07T00:00:00
16293,4174,57,2021-08-07T00:00:00,1,29,712,56.96,0,0,,768.96,credit_card,completed,236,2021-08-07T00:00:00
16293,4174,16,2021-08-07T00:00:00,1,88,712,56.96,0,0,,768.96,credit_card,completed,236,2021-08-07T00:00:00
16294,4174,1,2024-02-29T00:00:00,1,249,249,19.92,0,0,,268.92,google_pay,completed,,2024-02-29T00:00:00
16295,4174,4,2022-06-20T00:00:00,1,243,243,19.44,0,0,,262.44,,completed,1321,2022-06-20T00:00:00
16296,4174,20,2022-11-12T00:00:00,1,67,67,5.36,0,0,,72.36,paypal,pending,,2022-11-12T00:00:00
16297,4174,3,2023-07-19T00:00:00,1,342,946,75.68,0,0,,1021.6800000000001,debit_card,completed,1182,2023-07-19T00:00:00
16297,4174,5,2023-07-19T00:00:00,1,604,946,75.68,0,0,,1021.6800000000001,debit_card,completed,1182,2023-07-19T00:00:00
16298,4175,4,2024-12-30T00:00:00,1,243,1350,108.0,0,0,,1458.0,,completed,,2024-12-30T00:00:00
16298,4175,12,2024-12-30T00:00:00,1,1107,1350,108.0,0,0,,1458.0,,completed,,2024-12-30T00:00:00
16299,4175,45,2023-05-24T00:00:00,1,244,244,19.52,0,0,,263.52,google_pay,completed,,2023-05-24T00:00:00
16300,4175,43,2024-05-25T00:00:00,1,450,450,36.0,0,0,,486.0,apple_pay,completed,,2024-05-25T00:00:00
16301,4175,60,2024-07-28T00:00:00,1,20,57,4.56,0,0,,61.56,google_pay,completed,403,2024-07-28T00:00:00
16301,4175,55,2024-07-28T00:00:00,1,37,57,4.56,0,0,,61.56,google_pay,completed,403,2024-07-28T00:00:00
16302,4176,1,2024-11-25T00:00:00,1,249,853,68.24,0,0,,921.24,apple_pay,completed,,2024-11-25T00:00:00
16302,4176,5,2024-11-25T00:00:00,1,604,853,68.24,0,0,,921.24,apple_pay,completed,,2024-11-25T00:00:00
16303,4177,56,2021-06-14T00:00:00,1,27,27,2.16,8.0,0,,37.16,debit_card,completed,851,2021-06-14T00:00:00
16304,4177,1,2021-11-01T00:00:00,1,249,249,19.92,0,0,,268.92,paypal,completed,1237,2021-11-01T00:00:00
16305,4177,57,2021-09-20T00:00:00,1,29,29,2.32,8.0,0,,39.32,paypal,completed,,2021-09-20T00:00:00
16306,4178,60,2024-02-08T00:00:00,1,20,20,1.6,8.0,0,,29.6,credit_card,completed,,2024-02-08T00:00:00
16307,4179,12,2023-12-28T00:00:00,1,1107,1107,88.56,0,129.87,VIP15,1065.69,debit_card,completed,,2023-12-28T00:00:00
16308,4179,39,2024-07-25T00:00:00,1,-262,0,0.0,8.0,0,,8.0,credit_card,completed,1044,2024-07-25T00:00:00
16309,4179,1,2024-03-03T00:00:00,1,249,1660,132.8,0,0,,1792.8,,completed,,2024-03-03T00:00:00
16309,4179,7,2024-03-03T00:00:00,1,1411,1660,132.8,0,0,,1792.8,,completed,,2024-03-03T00:00:00
16310,4180,32,2024-04-23T00:00:00,1,285,285,22.8,0,0,,307.8,apple_pay,completed,,2024-04-23T00:00:00
16311,4180,38,2024-03-15T00:00:00,1,139,424,33.92,0,0,,457.92,paypal,completed,206,2024-03-15T00:00:00
16311,4180,32,2024-03-15T00:00:00,1,285,424,33.92,0,0,,457.92,paypal,completed,206,2024-03-15T00:00:00
16312,4181,15,2023-02-27T00:00:00,1,168,168,13.44,0,0,,181.44,debit_card,completed,,2023-02-27T00:00:00
16313,4182,4,2023-05-28T00:00:00,1,243,243,19.44,0,0,,262.44,apple_pay,completed,,2023-05-28T00:00:00
16314,4182,28,2022-05-22T00:00:00,1,32,95,7.6,0,23.46,WELCOME,79.13999999999999,apple_pay,cancelled,,2022-05-22T00:00:00
16314,4182,30,2022-05-22T00:00:00,1,63,95,7.6,0,23.46,WELCOME,79.13999999999999,apple_pay,cancelled,,2022-05-22T00:00:00
16314,4182,39,2022-05-22T00:00:00,1,-262,95,7.6,0,23.46,WELCOME,79.13999999999999,apple_pay,cancelled,,2022-05-22T00:00:00
16315,4184,40,2023-08-12T00:00:00,1,129,129,10.32,0,0,,139.32,debit_card,completed,984,2023-08-12T00:00:00
16316,4184,51,2021-04-23T00:00:00,1,398,398,31.84,0,0,,429.84,credit_card,completed,356,2021-04-23T00:00:00
16317,4184,8,2021-04-06T00:00:00,1,255,255,20.4,0,0,,275.4,google_pay,completed,174,2021-04-06T00:00:00
16318,4185,60,2024-12-14T00:00:00,1,20,20,1.6,8.0,0,,-29.6,credit_card,completed,,2024-12-14T00:00:00
16319,4185,46,2022-09-10T00:00:00,1,309,309,24.72,0,0,,333.72,apple_pay,completed,,2022-09-10T00:00:00
16320,4186,3,2024-10-26T00:00:00,1,342,367,29.36,0,0,,396.36,paypal,completed,695,2024-10-26T00:00:00
16320,4186,61,2024-10-26T00:00:00,1,25,367,29.36,0,0,,396.36,paypal,completed,695,2024-10-26T00:00:00
16321,4186,6,2022-08-29T00:00:00,1,256,3167,253.36,0,0,,3420.36,google_pay,completed,1066,2022-08-29T00:00:00
16321,4186,2,2022-08-29T00:00:00,1,1238,3167,253.36,0,0,,3420.36,google_pay,completed,1066,2022-08-29T00:00:00
16321,4186,33,2022-08-29T00:00:00,1,262,3167,253.36,0,0,,3420.36,google_pay,completed,1066,2022-08-29T00:00:00
16321,4186,7,2022-08-29T00:00:00,1,1411,3167,253.36,0,0,,3420.36,google_pay,completed,1066,2022-08-29T00:00:00
16322,4186,12,2024-04-20T00:00:00,1,1107,2463,197.04,0,0,,2660.04,google_pay,completed,821,2024-04-20T00:00:00
16322,4186,12,2024-04-20T00:00:00,1,1107,2463,197.04,0,0,,2660.04,google_pay,completed,821,2024-04-20T00:00:00
16322,4186,1,2024-04-20T00:00:00,1,249,2463,197.04,0,0,,2660.04,google_pay,completed,821,2024-04-20T00:00:00
16323,4186,39,2024-06-15T00:00:00,1,-262,126,10.08,0,9.47,SAVE10,126.61000000000001,paypal,completed,,2024-06-15T00:00:00
16323,4186,16,2024-06-15T00:00:00,1,88,126,10.08,0,9.47,SAVE10,126.61000000000001,paypal,completed,,2024-06-15T00:00:00
16323,4186,25,2024-06-15T00:00:00,1,38,126,10.08,0,9.47,SAVE10,126.61000000000001,paypal,completed,,2024-06-15T00:00:00
16324,4187,56,2021-12-02T00:00:00,1,27,27,2.16,8.0,0,,37.16,paypal,cancelled,,2021-12-02T00:00:00
16325,4188,51,2024-12-12T00:00:00,1,398,398,31.84,0,0,,429.84,paypal,completed,,2024-12-12T00:00:00
15680,4188,9,2024-11-22T00:00:00,1,270,1714,137.12,0,0,,1851.12,credit_card,completed,,2024-11-22T00:00:00
15680,4188,15,2024-11-22T00:00:00,1,168,1714,137.12,0,0,,1851.12,credit_card,completed,,2024-11-22T00:00:00
15680,4188,11,2024-11-22T00:00:00,1,1276,1714,137.12,0,0,,1851.12,credit_card,completed,,2024-11-22T00:00:00
16327,4188,7,2024-12-05T00:00:00,1,1411,2518,201.44,0,0,,2719.44,credit_card,completed,,2024-12-05T00:00:00
16327,4188,12,2024-12-05T00:00:00,1,1107,2518,201.44,0,0,,2719.44,credit_card,completed,,2024-12-05T00:00:00
16328,4188,11,2024-12-22T00:00:00,1,1276,1525,122.0,0,226.37,FLASH20,1420.63,apple_pay,completed,880,2024-12-22T00:00:00
16328,4188,1,2024-12-22T00:00:00,1,249,1525,122.0,0,226.37,FLASH20,1420.63,apple_pay,completed,880,2024-12-22T00:00:00
16329,4189,40,2024-02-20T00:00:00,1,129,129,10.32,0,0,,139.32,apple_pay,completed,,2024-02-20T00:00:00
16330,4189,42,2024-01-31T00:00:00,1,221,442,35.36,0,0,,477.36,apple_pay,completed,,2024-01-31T00:00:00
16330,4189,42,2024-01-31T00:00:00,1,221,442,35.36,0,0,,477.36,apple_pay,completed,,2024-01-31T00:00:00
16331,4189,17,2024-03-29T00:00:00,1,88,88,7.04,0,18.01,FLASH20,77.03,google_pay,completed,,2024-03-29T00:00:00
16332,4190,13,2024-12-06T00:00:00,1,143,143,11.44,0,0,,154.44,google_pay,completed,,2024-12-06T00:00:00
16333,4190,10,2024-11-25T00:00:00,1,1454,1454,116.32,0,324.11,FLASH20,1246.21,debit_card,completed,,2024-11-25T00:00:00
16334,4190,23,2024-10-06T00:00:00,1,65,65,5.2,0,0,,70.2,apple_pay,completed,,2024-10-06T00:00:00
16335,4190,2,2024-10-17T00:00:00,1,1238,2962,236.96,0,0,,3198.96,paypal,completed,,2024-10-17T00:00:00
16335,4190,10,2024-10-17T00:00:00,1,1454,2962,236.96,0,0,,3198.96,paypal,completed,,2024-10-17T00:00:00
16335,4190,9,2024-10-17T00:00:00,1,270,2962,236.96,0,0,,3198.96,paypal,completed,,2024-10-17T00:00:00
12753,4190,5,2024-10-27T00:00:00,1,604,629,50.32,0,0,,679.32,google_pay,completed,,2024-10-27T00:00:00
12753,4190,61,2024-10-27T00:00:00,1,25,629,50.32,0,0,,679.32,google_pay,completed,,2024-10-27T00:00:00
16337,4191,37,2023-04-09T00:00:00,1,252,252,20.16,0,25.28,WELCOME,246.88000000000002,google_pay,completed,,2023-04-09T00:00:00
16338,4191,57,2022-12-15T00:00:00,1,29,61,4.88,0,0,,65.88,credit_card,completed,,2022-12-15T00:00:00
16338,4191,59,2022-12-15T00:00:00,1,32,61,4.88,0,0,,65.88,credit_card,completed,,2022-12-15T00:00:00
16339,4191,56,2023-05-18T00:00:00,1,27,57,4.56,0,0,,61.56,credit_card,completed,374,2023-05-18T00:00:00
16339,4191,63,2023-05-18T00:00:00,1,30,57,4.56,0,0,,61.56,credit_card,completed,374,2023-05-18T00:00:00
16340,4191,42,2024-09-06T00:00:00,1,221,221,17.68,0,0,,238.68,credit_card,completed,,2024-09-06T00:00:00
16341,4191,37,2024-01-26T00:00:00,1,252,279,22.32,0,0,,301.32,paypal,completed,,2024-01-26T00:00:00
16341,4191,56,2024-01-26T00:00:00,1,27,279,22.32,0,0,,301.32,paypal,completed,,2024-01-26T00:00:00
16342,4191,33,2024-10-26T00:00:00,1,262,312,24.96,0,0,,336.96,google_pay,completed,1461,2024-10-26T00:00:00
16342,4191,52,2024-10-26T00:00:00,1,50,312,24.96,0,0,,336.96,google_pay,completed,1461,2024-10-26T00:00:00
16343,4191,37,2023-09-16T00:00:00,1,252,252,20.16,0,0,,272.16,google_pay,completed,,2023-09-16T00:00:00
16344,4191,18,2023-09-16T00:00:00,1,80,332,26.56,0,0,,358.56,,completed,368,2023-09-16T00:00:00
16344,4191,37,2023-09-16T00:00:00,1,252,332,26.56,0,0,,358.56,,completed,368,2023-09-16T00:00:00
16345,4191,59,2024-02-04T00:00:00,1,32,32,2.56,8.0,0,,42.56,debit_card,completed,1212,2024-02-04T00:00:00
16346,4191,19,2023-03-11T00:00:00,1,113,113,9.04,0,0,,122.03999999999999,debit_card,completed,915,2023-03-11T00:00:00
16347,4191,13,2024-10-13T00:00:00,1,143,143,11.44,0,0,,154.44,paypal,cancelled,,2024-10-13T00:00:00
16348,4191,48,2023-12-10T00:00:00,1,431,553,44.24,0,0,,597.24,paypal,completed,904,2023-12-10T00:00:00
16348,4191,47,2023-12-10T00:00:00,1,122,553,44.24,0,0,,597.24,paypal,completed,904,2023-12-10T00:00:00
16349,4191,16,2022-12-14T00:00:00,1,88,88,7.04,0,0,,95.04,apple_pay,completed,989,2022-12-14T00:00:00
16350,4192,34,2024-11-01T00:00:00,1,70,199,15.92,0,0,,214.92,google_pay,completed,,2024-11-01T00:00:00
16350,4192,40,2024-11-01T00:00:00,1,129,199,15.92,0,0,,214.92,google_pay,completed,,2024-11-01T00:00:00
16351,4193,1,2021-07-29T00:00:00,1,249,1356,108.48,0,0,,1464.48,google_pay,completed,,2021-07-29T00:00:00
16351,4193,12,2021-07-29T00:00:00,1,1107,1356,108.48,0,0,,1464.48,google_pay,completed,,2021-07-29T00:00:00
16352,4193,33,2022-03-12T00:00:00,1,262,315,25.2,0,0,,340.2,google_pay,completed,,2022-03-12T00:00:00
16352,4193,36,2022-03-12T00:00:00,1,53,315,25.2,0,0,,340.2,google_pay,completed,,2022-03-12T00:00:00
16353,4193,49,2021-11-02T00:00:00,1,58,58,4.64,0,14.05,FLASH20,48.59,debit_card,completed,,2021-11-02T00:00:00
16354,4194,53,2024-06-06T00:00:00,1,18,71,5.68,0,0,,76.68,paypal,completed,166,2024-06-06T00:00:00
16354,4194,36,2024-06-06T00:00:00,1,53,71,5.68,0,0,,76.68,paypal,completed,166,2024-06-06T00:00:00
16355,4194,12,2024-09-06T00:00:00,1,1107,2700,216.0,0,0,,2916.0,apple_pay,completed,,2024-09-06T00:00:00
16355,4194,38,2024-09-06T00:00:00,1,139,2700,216.0,0,0,,2916.0,apple_pay,completed,,2024-09-06T00:00:00
16355,4194,10,2024-09-06T00:00:00,1,1454,2700,216.0,0,0,,2916.0,apple_pay,completed,,2024-09-06T00:00:00
16356,4195,34,2023-08-16T00:00:00,1,70,70,5.6,0,3.55,WELCOME,72.05,google_pay,completed,,2023-08-16T00:00:00
16357,4196,45,2023-11-02T00:00:00,1,244,244,19.52,0,0,,263.52,debit_card,completed,,2023-11-02T00:00:00
16358,4196,48,2022-03-11T00:00:00,1,431,1286,102.88,0,0,,1388.88,debit_card,cancelled,657,2022-03-11T00:00:00
16358,4196,49,2022-03-11T00:00:00,1,58,1286,102.88,0,0,,1388.88,debit_card,cancelled,657,2022-03-11T00:00:00
16358,4196,47,2022-03-11T00:00:00,1,122,1286,102.88,0,0,,1388.88,debit_card,cancelled,657,2022-03-11T00:00:00
16358,4196,45,2022-03-11T00:00:00,1,244,1286,102.88,0,0,,1388.88,debit_card,cancelled,657,2022-03-11T00:00:00
16358,4196,48,2022-03-11T00:00:00,1,431,1286,102.88,0,0,,1388.88,debit_card,cancelled,657,2022-03-11T00:00:00
16359,4196,27,2024-02-26T00:00:00,1,63,63,5.04,0,0,,68.04,credit_card,completed,,2024-02-26T00:00:00
16360,4196,46,2022-03-29T00:00:00,1,309,309,24.72,0,0,,333.72,google_pay,completed,777,2022-03-29T00:00:00
16361,4196,59,2023-11-06T00:00:00,1,32,343,27.44,0,0,,370.44,google_pay,completed,,2023-11-06T00:00:00
16361,4196,61,2023-11-06T00:00:00,1,25,343,27.44,0,0,,370.44,google_pay,completed,,2023-11-06T00:00:00
16361,4196,56,2023-11-06T00:00:00,1,27,343,27.44,0,0,,370.44,google_pay,completed,,2023-11-06T00:00:00
16361,4196,25,2023-11-06T00:00:00,1,38,343,27.44,0,0,,370.44,google_pay,completed,,2023-11-06T00:00:00
16361,4196,42,2023-11-06T00:00:00,1,221,343,27.44,0,0,,370.44,google_pay,completed,,2023-11-06T00:00:00
16362,4196,36,2024-06-26T00:00:00,1,53,53,4.24,0,0,,57.24,apple_pay,completed,,2024-06-26T00:00:00
16363,4197,24,2024-05-10T00:00:00,1,66,315,25.2,0,0,,340.2,paypal,completed,408,2024-05-10T00:00:00
16363,4197,1,2024-05-10T00:00:00,1,249,315,25.2,0,0,,340.2,paypal,completed,408,2024-05-10T00:00:00
16364,4197,46,2024-10-26T00:00:00,1,309,1833,146.64,0,0,,1979.6399999999999,google_pay,completed,1457,2024-10-26T00:00:00
16364,4197,7,2024-10-26T00:00:00,1,1411,1833,146.64,0,0,,1979.6399999999999,google_pay,completed,1457,2024-10-26T00:00:00
16364,4197,19,2024-10-26T00:00:00,1,113,1833,146.64,0,0,,1979.6399999999999,google_pay,completed,1457,2024-10-26T00:00:00
16365,4197,2,2024-12-02T00:00:00,1,1238,1238,99.04,0,0,,1337.04,google_pay,completed,,2024-12-02T00:00:00
16366,4197,63,2024-12-17T00:00:00,1,30,30,2.4,8.0,0,,40.4,credit_card,completed,,2024-12-17T00:00:00
16367,4197,9,2024-07-21T00:00:00,1,270,299,23.92,0,0,,322.92,google_pay,completed,,2024-07-21T00:00:00
16367,4197,57,2024-07-21T00:00:00,1,29,299,23.92,0,0,,322.92,google_pay,completed,,2024-07-21T00:00:00
16368,4197,16,2024-09-29T00:00:00,1,88,88,7.04,0,0,,95.04,apple_pay,completed,,2024-09-29T00:00:00
16369,4197,51,2024-11-21T00:00:00,1,398,1052,84.16,0,127.21,FLASH20,1008.95,credit_card,cancelled,,2024-11-21T00:00:00
16369,4197,50,2024-11-21T00:00:00,1,327,1052,84.16,0,127.21,FLASH20,1008.95,credit_card,cancelled,,2024-11-21T00:00:00
16369,4197,50,2024-11-21T00:00:00,1,327,1052,84.16,0,127.21,FLASH20,1008.95,credit_card,cancelled,,2024-11-21T00:00:00
16370,4197,48,2024-12-12T00:00:00,1,431,1630,130.4,0,0,,1760.4,apple_pay,completed,716,2024-12-12T00:00:00
16370,4197,3,2024-12-12T00:00:00,1,342,1630,130.4,0,0,,1760.4,apple_pay,completed,716,2024-12-12T00:00:00
16370,4197,18,2024-12-12T00:00:00,1,80,1630,130.4,0,0,,1760.4,apple_pay,completed,716,2024-12-12T00:00:00
16370,4197,50,2024-12-12T00:00:00,1,327,1630,130.4,0,0,,1760.4,apple_pay,completed,716,2024-12-12T00:00:00
16370,4197,43,2024-12-12T00:00:00,1,450,1630,130.4,0,0,,1760.4,apple_pay,completed,716,2024-12-12T00:00:00
16371,4197,19,2024-04-22T00:00:00,1,113,348,27.84,0,0,,375.84,debit_card,completed,778,2024-04-22T00:00:00
16371,4197,27,2024-04-22T00:00:00,1,63,348,27.84,0,0,,375.84,debit_card,completed,778,2024-04-22T00:00:00
16371,4197,57,2024-04-22T00:00:00,1,29,348,27.84,0,0,,375.84,debit_card,completed,778,2024-04-22T00:00:00
16371,4197,13,2024-04-22T00:00:00,1,143,348,27.84,0,0,,375.84,debit_card,completed,778,2024-04-22T00:00:00
16372,4197,53,2024-08-25T00:00:00,1,18,161,12.88,0,0,,173.88,google_pay,pending,,2024-08-25T00:00:00
16372,4197,13,2024-08-25T00:00:00,1,143,161,12.88,0,0,,173.88,google_pay,pending,,2024-08-25T00:00:00
16373,4197,18,2024-09-24T00:00:00,1,80,511,40.88,0,0,,551.88,credit_card,completed,784,2024-09-24T00:00:00
16373,4197,48,2024-09-24T00:00:00,1,431,511,40.88,0,0,,551.88,credit_card,completed,784,2024-09-24T00:00:00
16374,4197,24,2024-07-22T00:00:00,1,66,217,17.36,0,0,,234.36,google_pay,completed,782,2024-07-22T00:00:00
16374,4197,17,2024-07-22T00:00:00,1,88,217,17.36,0,0,,234.36,google_pay,completed,782,2024-07-22T00:00:00
16374,4197,27,2024-07-22T00:00:00,1,63,217,17.36,0,0,,234.36,google_pay,completed,782,2024-07-22T00:00:00
16375,4197,47,2024-09-21T00:00:00,1,122,1193,95.44,0,0,,1288.44,debit_card,completed,,2024-09-21T00:00:00
16375,4197,41,2024-09-21T00:00:00,1,394,1193,95.44,0,0,,1288.44,debit_card,completed,,2024-09-21T00:00:00
16375,4197,50,2024-09-21T00:00:00,1,327,1193,95.44,0,0,,1288.44,debit_card,completed,,2024-09-21T00:00:00
16375,4197,40,2024-09-21T00:00:00,1,129,1193,95.44,0,0,,1288.44,debit_card,completed,,2024-09-21T00:00:00
16375,4197,42,2024-09-21T00:00:00,1,221,1193,95.44,0,0,,1288.44,debit_card,completed,,2024-09-21T00:00:00
